img_id,label,pred,source
42953,0,0.25312182307243347,train
23058,0,0.14378780126571655,train
13894,0,0.07737810909748077,train
37408,0,0.10158944875001907,train
82403,0,0.4287714958190918,train
16952,0,0.22815649211406708,train
76932,0,0.04038906842470169,train
70914,1,0.6594051122665405,train
2973,0,0.21733753383159637,train
58306,0,0.05360114201903343,train
79351,1,0.9664738178253174,train
34096,0,0.4279943108558655,train
25489,1,0.38653185963630676,train
19324,0,0.6717936396598816,train
79346,0,0.11576064676046371,train
13426,0,0.31668615341186523,train
97628,0,0.29128316044807434,train
14238,0,0.22884514927864075,train
28936,0,0.24562746286392212,train
59784,0,0.0979066863656044,train
2146,0,0.4750268757343292,train
70146,0,0.48380082845687866,train
28061,0,0.1846204549074173,train
97180,1,0.6448963284492493,train
49752,0,0.20370754599571228,train
25610,0,0.17245039343833923,train
15872,1,0.7232117056846619,train
72640,0,0.23633992671966553,train
64318,0,0.1509026288986206,train
17956,0,0.15065254271030426,train
93547,1,0.40827676653862,train
10743,0,0.2892712950706482,train
37091,0,0.25645938515663147,train
25719,0,0.20465964078903198,train
76825,0,0.272024542093277,train
72598,0,0.36681652069091797,train
43078,0,0.18668745458126068,train
51846,0,0.20071429014205933,train
1569,0,0.3729618489742279,train
95812,0,0.19821932911872864,train
6418,0,0.3982309103012085,train
53976,0,0.38439205288887024,train
70193,0,0.8701565861701965,train
60427,0,0.14438997209072113,train
78395,0,0.23109324276447296,train
4876,0,0.2158462107181549,train
92075,0,0.2040245234966278,train
86354,0,0.17203271389007568,train
74386,1,0.5790433883666992,train
59613,1,0.9242786765098572,train
10263,0,0.08961381763219833,train
48279,0,0.11377637088298798,train
52610,1,0.3752484917640686,train
58371,0,0.17852582037448883,train
27401,0,0.2512800693511963,train
89574,0,0.22953519225120544,train
25473,0,0.14080816507339478,train
47913,0,0.513028085231781,train
8295,0,0.20561502873897552,train
2497,0,0.30074557662010193,train
90471,1,0.8276889324188232,train
69357,0,0.3090237081050873,train
54602,1,0.7856376767158508,train
15320,0,0.10557883977890015,train
63182,0,0.18579941987991333,train
20619,1,0.9683812260627747,train
82457,0,0.10141132771968842,train
81059,0,0.42500850558280945,train
42137,0,0.15520647168159485,train
74530,1,0.826151430606842,train
40832,0,0.4132995009422302,train
46127,0,0.15329550206661224,train
87594,0,0.2864685654640198,train
12548,0,0.3357863128185272,train
12894,0,0.18082882463932037,train
2476,0,0.29472219944000244,train
6937,1,0.7766229510307312,train
5762,0,0.13352817296981812,train
40259,0,0.35958901047706604,train
85072,0,0.21650810539722443,train
46537,0,0.48969417810440063,train
56432,0,0.14426937699317932,train
39805,0,0.23265863955020905,train
29163,1,0.7242856025695801,train
36072,0,0.19482697546482086,train
60147,0,0.2598256468772888,train
90583,1,0.8493474125862122,train
38612,0,0.20946967601776123,train
52097,1,0.2885690927505493,train
34961,0,0.08181270956993103,train
15803,1,0.9012274742126465,train
89762,0,0.6349961161613464,train
38465,0,0.2372223436832428,train
53289,0,0.10356715321540833,train
75321,1,0.7171109318733215,train
18350,0,0.24671480059623718,train
91547,0,0.16331197321414948,train
30247,0,0.08344116806983948,train
93741,0,0.20165595412254333,train
51243,0,0.1270015686750412,train
5384,0,0.09704755991697311,train
1845,0,0.6417592167854309,train
34791,1,0.34455370903015137,train
41385,0,0.556821346282959,train
34508,1,0.9281486868858337,train
80521,0,0.7620701193809509,train
34165,0,0.5761246681213379,train
93072,1,0.6954414248466492,train
25468,1,0.6644314527511597,train
9617,0,0.24059611558914185,train
96258,1,0.39227864146232605,train
96578,1,0.8142006397247314,train
35618,0,0.16465073823928833,train
5249,0,0.1388116478919983,train
57349,0,0.7532851696014404,train
78409,1,0.5215473175048828,train
29814,1,0.8902942538261414,train
20568,0,0.08108212053775787,train
84269,1,0.31806138157844543,train
68079,1,0.891999363899231,train
41537,1,0.8793541789054871,train
12890,0,0.2112540602684021,train
54102,1,0.8335957527160645,train
63217,0,0.2879680097103119,train
3271,0,0.17866909503936768,train
35264,0,0.37399014830589294,train
63710,1,0.7094219326972961,train
12348,0,0.1901218295097351,train
14052,0,0.376508504152298,train
81064,0,0.19930799305438995,train
74391,0,0.10034840553998947,train
36152,0,0.2849738299846649,train
80256,0,0.08079154044389725,train
21948,0,0.13150747120380402,train
70532,0,0.249996155500412,train
25806,0,0.24908174574375153,train
26759,1,0.3842187523841858,train
27398,0,0.341802179813385,train
18730,0,0.37731122970581055,train
75216,0,0.2546016275882721,train
91754,0,0.5119835138320923,train
42153,0,0.2440025359392166,train
83456,1,0.9036349058151245,train
18673,0,0.16026602685451508,train
97523,0,0.15393033623695374,train
24631,1,0.526251494884491,train
23748,0,0.20497773587703705,train
69412,0,0.10466019809246063,train
59073,0,0.10557883977890015,train
28405,0,0.5013723373413086,train
63492,0,0.38093164563179016,train
92670,0,0.15040279924869537,train
78351,1,0.5564296841621399,train
79856,0,0.07835980504751205,train
71436,0,0.7859664559364319,train
3258,1,0.773387610912323,train
20736,1,0.6191259622573853,train
50487,0,0.31668615341186523,train
6431,0,0.1977541446685791,train
51473,1,0.9439706206321716,train
34901,1,0.6684474945068359,train
28793,0,0.4766862392425537,train
5172,1,0.860720694065094,train
98501,0,0.15329550206661224,train
96231,0,0.27845296263694763,train
81673,0,0.2869678735733032,train
48635,1,0.8709269165992737,train
43612,1,0.6217131614685059,train
15480,1,0.9547319412231445,train
41830,0,0.30177339911460876,train
81069,0,0.2359876036643982,train
72584,0,0.20149879157543182,train
51763,1,0.7297124266624451,train
6873,1,0.6952345967292786,train
8523,1,0.8895288109779358,train
6359,0,0.60760498046875,train
93260,0,0.11536139249801636,train
40839,0,0.666279673576355,train
8516,0,0.3145767152309418,train
53012,0,0.07017629593610764,train
76250,1,0.2689414322376251,train
26198,0,0.12368281930685043,train
61952,0,0.3006429076194763,train
80269,0,0.32777586579322815,train
5712,0,0.06119922548532486,train
72941,0,0.21766994893550873,train
21853,0,0.05910154804587364,train
35219,1,0.3923368453979492,train
90146,0,0.36251771450042725,train
51278,0,0.1225232183933258,train
63095,0,0.11299101263284683,train
96058,0,0.24508501589298248,train
56871,1,0.6415346264839172,train
25180,1,0.918333888053894,train
37259,0,0.08586245775222778,train
48106,1,0.8322367072105408,train
19352,0,0.30146485567092896,train
65213,0,0.17245039343833923,train
24368,0,0.29645052552223206,train
58426,0,0.2805178165435791,train
96785,0,0.43458127975463867,train
40567,0,0.3013620376586914,train
38625,1,0.8895288109779358,train
4823,0,0.2692295014858246,train
25368,1,0.7147276401519775,train
93826,0,0.10429472476243973,train
56392,0,0.13660839200019836,train
30986,0,0.17356818914413452,train
75823,0,0.09089674800634384,train
84072,0,0.03488088771700859,train
93147,0,0.09929540008306503,train
92874,0,0.8881781101226807,train
27946,1,0.5834407210350037,train
93614,0,0.23970511555671692,train
93521,1,0.6211388111114502,train
2691,0,0.272024542093277,train
91708,0,0.5679965615272522,train
25783,0,0.11576064676046371,train
16098,0,0.12400070577859879,train
30452,0,0.1619819551706314,train
86491,0,0.44116130471229553,train
14530,1,0.8089743852615356,train
81734,0,0.14211279153823853,train
4683,0,0.2041831761598587,train
8593,1,0.17092275619506836,train
92608,0,0.16424818336963654,train
61453,0,0.12732674181461334,train
39601,0,0.2447238266468048,train
12035,0,0.30756595730781555,train
56482,1,0.5525699257850647,train
56287,0,0.29777616262435913,train
19036,0,0.271348237991333,train
34852,1,0.8872045874595642,train
62804,0,0.29665425419807434,train
81579,0,0.7414868474006653,train
80247,0,0.15052762627601624,train
52890,0,0.2503625452518463,train
