img_id,label,pred,source
42953,0,0.2523840665817261,train
23058,0,0.39460915327072144,train
13894,0,0.4743724465370178,train
37408,0,0.4700523614883423,train
82403,0,0.4743572771549225,train
16952,0,0.47438764572143555,train
76932,0,0.4795646369457245,train
70914,1,0.48043298721313477,train
2973,0,0.47606202960014343,train
58306,0,0.47951892018318176,train
79351,1,0.4745398461818695,train
34096,0,0.24328269064426422,train
25489,1,0.48444104194641113,train
19324,0,0.4774627983570099,train
79346,0,0.18653921782970428,train
13426,0,0.47443336248397827,train
97628,0,0.281109482049942,train
14238,0,0.47936657071113586,train
28936,0,0.2685575783252716,train
59784,0,0.25945019721984863,train
2146,0,0.47488993406295776,train
70146,0,0.4817890226840973,train
28061,0,0.4765948951244354,train
97180,1,0.2402394413948059,train
49752,0,0.26626187562942505,train
25610,0,0.47374850511550903,train
15872,1,0.4027444124221802,train
72640,0,0.18713268637657166,train
64318,0,0.47324636578559875,train
17956,0,0.37822940945625305,train
93547,1,0.48085957765579224,train
10743,0,0.47460073232650757,train
37091,0,0.2520156800746918,train
25719,0,0.474555104970932,train
76825,0,0.18227991461753845,train
72598,0,0.19042274355888367,train
43078,0,0.4796103239059448,train
51846,0,0.47476813197135925,train
1569,0,0.47458550333976746,train
95812,0,0.4834654927253723,train
6418,0,0.47438764572143555,train
53976,0,0.4743572771549225,train
70193,0,0.47443336248397827,train
60427,0,0.4743724465370178,train
78395,0,0.4691402018070221,train
4876,0,0.47431156039237976,train
92075,0,0.25312182307243347,train
86354,0,0.47440287470817566,train
74386,1,0.4832369089126587,train
59613,1,0.47460073232650757,train
10263,0,0.48285582661628723,train
48279,0,0.4750877916812897,train
52610,1,0.24184732139110565,train
58371,0,0.4747377336025238,train
27401,0,0.45292913913726807,train
89574,0,0.4743267893791199,train
25473,0,0.474555104970932,train
47913,0,0.4751182496547699,train
8295,0,0.17996250092983246,train
2497,0,0.474555104970932,train
90471,1,0.4744485318660736,train
69357,0,0.4745246171951294,train
54602,1,0.1846204549074173,train
15320,0,0.20434190332889557,train
63182,0,0.4582274556159973,train
20619,1,0.47597065567970276,train
82457,0,0.4773561954498291,train
81059,0,0.474631130695343,train
42137,0,0.4816824197769165,train
74530,1,0.4746463894844055,train
40832,0,0.47443336248397827,train
46127,0,0.4727747440338135,train
87594,0,0.47183164954185486,train
12548,0,0.4743724465370178,train
12894,0,0.48672035336494446,train
2476,0,0.4745246171951294,train
6937,1,0.4749051034450531,train
5762,0,0.47584885358810425,train
40259,0,0.180395245552063,train
85072,0,0.17766815423965454,train
46537,0,0.4007493555545807,train
56432,0,0.4754835367202759,train
39805,0,0.4744485318660736,train
29163,1,0.47438764572143555,train
36072,0,0.47450941801071167,train
60147,0,0.4743724465370178,train
90583,1,0.4789096415042877,train
38612,0,0.4852871596813202,train
52097,1,0.19223588705062866,train
34961,0,0.1749734729528427,train
15803,1,0.47461599111557007,train
89762,0,0.48458588123321533,train
38465,0,0.47801104187965393,train
53289,0,0.4722879230976105,train
75321,1,0.47450941801071167,train
18350,0,0.47446373105049133,train
91547,0,0.2062538117170334,train
30247,0,0.47428110241889954,train
93741,0,0.47440287470817566,train
51243,0,0.47236397862434387,train
5384,0,0.4743724465370178,train
1845,0,0.47447898983955383,train
34791,1,0.47629037499427795,train
41385,0,0.4857521951198578,train
34508,1,0.4813014566898346,train
80521,0,0.38711094856262207,train
34165,0,0.47460073232650757,train
93072,1,0.4716338515281677,train
25468,1,0.48255106806755066,train
9617,0,0.47458550333976746,train
96258,1,0.47458550333976746,train
96578,1,0.4748442471027374,train
35618,0,0.4743572771549225,train
5249,0,0.48416668176651,train
57349,0,0.4738094210624695,train
78409,1,0.4740528464317322,train
29814,1,0.20946967601776123,train
20568,0,0.4743267893791199,train
84269,1,0.4743572771549225,train
68079,1,0.47447898983955383,train
41537,1,0.4822462499141693,train
12890,0,0.47443336248397827,train
54102,1,0.48075294494628906,train
63217,0,0.4524451792240143,train
3271,0,0.4745246171951294,train
35264,0,0.4766710102558136,train
63710,1,0.48378559947013855,train
12348,0,0.4748138189315796,train
14052,0,0.47485947608947754,train
81064,0,0.48375511169433594,train
74391,0,0.47440287470817566,train
36152,0,0.4857063889503479,train
80256,0,0.47609245777130127,train
21948,0,0.4746463894844055,train
70532,0,0.18111832439899445,train
25806,0,0.47747802734375,train
26759,1,0.476777583360672,train
27398,0,0.47539225220680237,train
18730,0,0.4743572771549225,train
75216,0,0.4742050766944885,train
91754,0,0.47595542669296265,train
42153,0,0.48755136132240295,train
83456,1,0.47441810369491577,train
18673,0,0.17996250092983246,train
97523,0,0.47458550333976746,train
24631,1,0.4745246171951294,train
23748,0,0.47446373105049133,train
69412,0,0.4839685261249542,train
59073,0,0.18668745458126068,train
28405,0,0.47469204664230347,train
63492,0,0.47441810369491577,train
92670,0,0.4754987359046936,train
78351,1,0.22815649211406708,train
79856,0,0.17370831966400146,train
71436,0,0.47440287470817566,train
3258,1,0.2391715943813324,train
20736,1,0.47443336248397827,train
50487,0,0.48490598797798157,train
6431,0,0.48239865899086,train
51473,1,0.47450941801071167,train
34901,1,0.4743267893791199,train
28793,0,0.47440287470817566,train
5172,1,0.47583362460136414,train
98501,0,0.4743724465370178,train
96231,0,0.47729530930519104,train
81673,0,0.47446373105049133,train
48635,1,0.47467678785324097,train
43612,1,0.47440287470817566,train
15480,1,0.3093365728855133,train
41830,0,0.4862323999404907,train
81069,0,0.4711320102214813,train
72584,0,0.47443336248397827,train
51763,1,0.47443336248397827,train
6873,1,0.41081535816192627,train
8523,1,0.4845096468925476,train
6359,0,0.4745246171951294,train
93260,0,0.4743724465370178,train
40839,0,0.4745246171951294,train
8516,0,0.47514864802360535,train
53012,0,0.47429633140563965,train
76250,1,0.4771430492401123,train
26198,0,0.45816683769226074,train
61952,0,0.474555104970932,train
80269,0,0.1748325228691101,train
5712,0,0.4873226284980774,train
72941,0,0.47527045011520386,train
21853,0,0.4743420481681824,train
35219,1,0.47440287470817566,train
90146,0,0.4743572771549225,train
51278,0,0.47476813197135925,train
63095,0,0.47769126296043396,train
96058,0,0.47485947608947754,train
56871,1,0.47072142362594604,train
25180,1,0.474555104970932,train
37259,0,0.4758945107460022,train
48106,1,0.47446373105049133,train
19352,0,0.47438764572143555,train
65213,0,0.4859350919723511,train
24368,0,0.180395245552063,train
58426,0,0.39187127351760864,train
96785,0,0.47447898983955383,train
40567,0,0.47441810369491577,train
38625,1,0.4758031666278839,train
4823,0,0.4743267893791199,train
25368,1,0.25720494985580444,train
93826,0,0.17638768255710602,train
56392,0,0.4743724465370178,train
30986,0,0.4744485318660736,train
75823,0,0.19651763141155243,train
84072,0,0.48518040776252747,train
93147,0,0.17567944526672363,train
92874,0,0.4759097397327423,train
27946,1,0.47475293278694153,train
93614,0,0.17596246302127838,train
93521,1,0.4764274060726166,train
2691,0,0.4859045743942261,train
91708,0,0.4743420481681824,train
25783,0,0.47852879762649536,train
16098,0,0.31986451148986816,train
30452,0,0.47403764724731445,train
86491,0,0.4741441607475281,train
14530,1,0.4806462824344635,train
81734,0,0.47438764572143555,train
4683,0,0.20513691008090973,train
8593,1,0.4744485318660736,train
92608,0,0.17838266491889954,train
61453,0,0.4809814989566803,train
39601,0,0.47443336248397827,train
12035,0,0.47470730543136597,train
56482,1,0.47449421882629395,train
56287,0,0.32295289635658264,train
19036,0,0.47423553466796875,train
34852,1,0.4733833074569702,train
62804,0,0.47438764572143555,train
81579,0,0.47309422492980957,train
80247,0,0.47431156039237976,train
52890,0,0.4743420481681824,train
2485,0,0.4857368767261505,train
50793,0,0.4745246171951294,train
13857,0,0.4744485318660736,train
43617,0,0.47440287470817566,train
70942,1,0.4711320102214813,train
49601,0,0.4768080413341522,train
35102,0,0.1994638890028,train
10659,0,0.47440287470817566,train
36081,0,0.48676612973213196,train
68325,1,0.47402241826057434,train
39256,0,0.4756053388118744,train
98362,1,0.47450941801071167,train
38475,0,0.4756205379962921,train
49083,0,0.47475293278694153,train
45938,1,0.48522621393203735,train
67823,0,0.4784527122974396,train
70928,0,0.4762446880340576,train
24309,0,0.2206781655550003,train
70925,1,0.46918582916259766,train
5269,0,0.38110440969467163,train
61278,0,0.48507368564605713,train
81675,0,0.47884872555732727,train
